"","Lot_Shape","Land_Contour","Utility","Land_Slope","Exter_Qual","Exter_Cond","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","Bsmt_FinType1","Bsmt_FinType2","Heating_QC","Central_Air","Kitchen_Qual","Func","Fireplace_Qu","Garage_Finish","Garage_Quality","Garage_Cond","Paved_Drive","Pool_Qual","Fence_","MSSubClass","LotFrontage","LotArea","OverallCond","YearBuilt","MasVnrArea","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MoSold","YrSold","SalePrice","renovation","bath","totalsf","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalesRange"
"45",4,4,4,3,3,3,3,3,1,5,4,5,1,3,7,0,2,3,3,2,0,0,20,70,8.98029807897082,6,1959,0,1150,0,1150,3,1,6,0,5,2006,11.8565151693603,0,2,300,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"46",4,4,4,3,5,3,5,3,1,6,1,5,1,5,7,4,2,3,3,2,0,0,120,61,8.94350613203724,5,2005,412,1752,0,1752,2,1,6,1,2,2010,12.6757637259376,0,3,854,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"47",3,4,4,3,4,3,5,3,1,6,1,5,1,4,7,5,2,3,3,2,0,0,50,48,9.4589177245472,5,2003,0,1518,631,2149,1,1,6,1,8,2009,12.3870850123755,0,2.5,1079,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category5"
"48",4,4,4,3,4,3,4,3,3,6,1,5,1,4,7,0,2,3,3,2,0,0,20,84,9.31433996199467,5,2006,0,1656,0,1656,3,1,7,0,7,2007,12.4280154762679,0,2,972,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"49",4,4,4,3,3,3,3,3,1,1,1,4,1,3,7,0,0,0,0,0,0,0,190,33,8.40200678160712,5,1920,0,736,716,1452,2,3,8,0,6,2009,11.6351430976945,3,2,102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"category3"
"50",4,4,4,3,3,3,3,3,1,4,1,5,1,3,7,0,1,3,3,2,0,3,20,66,8.95441533113759,7,1966,0,955,0,955,3,1,6,0,1,2007,11.7519423654407,0,2,386,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"51",2,4,4,3,3,3,4,3,3,6,1,4,1,3,7,0,3,3,3,2,0,0,60,76.1283333333333,9.53741141265633,6,1997,0,794,676,1470,3,1,6,0,7,2007,12.083905011556,0,2.5,463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"52",4,4,4,3,3,3,3,3,1,1,1,3,1,3,7,4,1,3,3,2,0,3,50,52,8.73873546136347,6,1934,0,816,0,1176,3,1,6,1,9,2006,11.6483301019764,1,1,640,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"53",2,3,4,2,2,3,4,3,4,2,6,3,0,3,7,0,1,3,3,2,0,0,90,110,9.04452188728124,5,1963,0,816,0,816,2,1,5,0,5,2010,11.6082356447746,0,2,622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"54",3,1,4,3,4,3,5,3,4,6,1,4,1,4,7,4,3,3,3,2,0,0,20,68,10.8251836490688,5,1981,0,1842,0,1842,0,1,5,1,11,2006,12.8609986132699,2,2.5,1823,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"55",4,3,4,2,3,3,3,3,1,5,1,3,1,3,6,3,1,3,3,2,0,3,80,60,8.87262736591884,5,1955,0,1360,0,1360,3,1,6,1,2,2007,11.7752897294377,0,1,622,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"56",3,4,4,3,3,3,3,3,1,4,1,4,1,3,7,4,2,3,3,2,0,0,20,100,9.2276890103108,5,1964,272,1425,0,1425,3,1,7,1,7,2008,12.1034860567551,0,2,983,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"57",4,4,4,3,4,3,4,3,1,6,1,5,1,4,7,0,3,3,3,2,0,0,160,24,7.8804263442924,5,1999,456,983,756,1739,3,1,7,0,8,2009,12.0581525154536,3,3.5,595,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category4"
"58",3,4,4,3,4,3,4,3,1,1,1,5,1,4,7,0,2,3,3,2,0,0,60,89,9.36263218231844,5,2004,0,860,860,1720,3,1,7,0,8,2006,12.1884177102915,0,2.5,635,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"59",2,2,4,3,5,3,5,3,4,1,1,5,1,4,7,4,3,3,3,2,0,0,60,66,9.52383637932094,5,2006,1031,1426,1519,2945,3,1,10,1,10,2006,12.9917534274931,0,3.5,870,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category7"
"60",4,3,4,3,3,3,3,3,3,5,1,5,1,3,7,0,1,3,3,2,0,3,20,60,8.88183630500415,7,1972,0,780,0,780,2,1,4,0,1,2008,11.7352686961137,0,1,548,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"61",4,4,4,3,3,3,4,3,1,5,1,5,1,4,7,0,1,3,3,2,0,0,20,63,9.47822781709978,5,2004,0,1158,0,1158,3,1,5,0,5,2006,11.9703503120091,0,2.5,626,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category4"
"62",4,4,4,3,3,3,3,2,1,1,1,3,0,2,7,0,1,3,3,0,0,0,75,60,8.88183630500415,7,1920,0,581,530,1111,3,1,6,0,3,2007,11.5228757958234,2,1,432,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"63",3,4,4,3,4,3,4,4,2,6,1,5,1,4,7,4,2,3,3,2,0,0,120,44,8.77059432989114,5,2006,178,1370,0,1370,2,1,6,1,10,2007,12.2184951655287,0,2,653,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"64",3,3,4,3,3,3,3,3,1,1,1,4,1,3,7,0,1,3,3,2,0,4,70,50,9.23989917421773,6,1921,0,902,808,1710,3,1,9,0,4,2010,11.8493977015914,1,2,567,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"65",4,4,4,3,3,3,4,3,1,6,1,5,1,4,7,0,2,3,3,2,0,4,60,77.28,9.14580185083861,5,1997,573,1057,977,2034,3,1,8,0,2,2009,12.2991075114974,2,3.5,1257,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"66",4,4,4,3,4,3,5,3,3,1,1,5,1,4,7,4,2,3,3,2,0,0,60,76,9.16858043772795,5,2004,344,1143,1330,2473,4,1,9,1,10,2007,12.6666570528594,3,2.5,1195,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"67",4,4,4,3,3,3,4,3,4,6,1,3,1,3,6,4,2,3,3,2,0,0,20,89.965,9.89847501071258,5,1970,287,2207,0,2207,3,1,7,1,7,2010,12.1007121298723,2,3,877,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"68",3,4,4,3,4,3,4,3,3,6,1,5,1,4,7,0,2,3,3,2,0,0,20,72,9.27472263090545,5,2003,167,1479,0,1479,3,1,7,0,6,2007,12.3282902782544,0,3,731,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"69",4,4,4,3,3,4,3,3,1,1,1,3,1,3,7,0,1,3,3,2,0,0,30,47,8.43554920237573,6,1945,0,747,0,747,2,1,4,0,6,2010,11.289781913656,1,1,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"70",4,4,4,3,4,3,3,3,1,4,1,3,1,3,7,3,3,3,3,2,0,0,50,81,9.65457737458489,4,1953,0,1304,983,2287,3,1,7,1,7,2006,12.3238556811866,0,2,802,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"71",3,4,4,3,3,4,4,3,4,5,1,5,1,3,7,4,3,3,3,2,0,0,20,95,9.52156805800298,6,1973,1115,2223,0,2223,3,1,8,2,2,2007,12.4049235042753,0,3,816,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"72",4,4,4,3,3,3,3,3,1,5,1,3,1,3,7,0,1,3,3,2,0,0,20,69,8.93577193866978,6,1982,0,845,0,845,2,1,4,0,6,2007,11.7714361601217,3,2,360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"73",3,4,4,3,3,3,4,3,1,1,1,4,1,3,7,3,3,3,3,2,0,0,60,74,9.224341891612,5,1998,40,885,833,1718,3,1,7,1,12,2009,12.1281111040605,0,2.5,812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"74",4,4,4,3,3,3,3,3,1,5,4,4,1,3,7,0,1,3,3,2,0,2,20,85,9.23014299927236,7,1954,104,1086,0,1086,3,1,6,0,5,2010,11.8837991283088,3,2,490,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"75",4,4,4,3,4,4,2,3,1,1,1,4,0,3,7,0,1,3,3,2,0,0,50,60,8.66388757056704,6,1915,0,840,765,1605,3,2,8,0,5,2010,11.5843154610569,1,2,581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"76",4,4,4,3,3,3,4,3,4,6,1,3,1,3,7,0,1,3,3,2,0,2,180,21,7.37525577800975,5,1973,0,526,462,988,2,1,5,0,11,2009,11.418614785499,0,2,518,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"77",3,4,4,3,3,3,3,3,1,5,1,5,1,3,7,0,1,3,3,2,0,0,20,70.5720833333333,9.04487593224865,7,1956,0,952,0,952,2,1,4,0,4,2008,11.8185702377962,0,1,283,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"78",4,4,4,3,3,3,3,3,1,4,6,3,1,3,6,0,1,3,3,2,0,3,50,50,9.06357899058078,5,1948,0,1072,213,1285,2,1,6,0,1,2008,11.7519423654407,3,2,240,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"79",4,4,4,3,3,3,3,3,1,1,1,3,0,3,7,0,0,0,0,2,0,0,90,72,9.28526229849344,5,1968,0,1768,0,1768,4,2,8,0,4,2010,11.8240798936072,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"80",4,4,4,3,3,3,3,3,1,1,1,4,1,3,7,0,1,3,3,2,0,3,50,60,9.25339986143663,6,1910,0,682,548,1230,2,1,5,0,5,2009,11.6082356447746,2,1.5,642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"81",4,4,4,3,3,4,4,3,1,3,1,3,1,4,7,4,3,3,3,2,0,0,60,100,9.47270463644367,6,1968,576,1182,960,2142,4,1,8,1,6,2009,12.173032791452,0,2.5,833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"82",4,4,4,3,3,4,5,4,1,6,1,5,1,3,7,0,3,3,3,2,0,0,120,32,8.41183267575841,5,1998,443,1337,0,1337,2,1,5,0,3,2006,11.9414558460094,0,3,604,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"83",4,4,4,3,3,3,4,3,1,6,1,5,1,4,7,4,2,3,3,2,0,0,20,78,9.23073106162392,5,2007,468,1563,0,1563,3,1,6,1,10,2008,12.4090134895269,0,2,1001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"84",3,4,4,3,3,3,3,3,1,1,1,4,1,3,7,0,1,3,3,2,0,0,20,80,9.09290727508409,5,1960,66,1065,0,1065,3,1,6,0,7,2007,11.7479975871497,0,1.5,535,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"category3"
"85",3,4,4,3,3,3,4,3,1,1,1,4,1,3,7,3,3,3,3,2,0,0,80,70.52875,9.05134464048573,5,1995,22,804,670,1474,3,1,7,1,5,2009,12.0346910287746,2,2.5,592,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"86",4,4,4,3,4,3,4,3,1,1,1,5,1,4,7,3,1,3,3,2,0,0,60,121,9.68402471906149,5,1991,284,1301,1116,2417,4,1,9,1,4,2006,12.4684369099977,2,2.5,671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"87",2,4,4,3,4,3,4,3,3,1,1,5,1,4,7,4,3,3,3,2,0,0,60,122,9.3852176218809,5,2005,0,684,876,1560,3,1,6,1,3,2009,12.0668105781967,0,2.5,538,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"88",4,4,4,3,4,3,4,3,3,1,1,5,1,4,7,0,2,3,3,2,0,0,160,40,8.28172399041139,5,2009,76,612,612,1224,2,1,4,0,6,2009,12.0106658491876,0,2.5,762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category4"
"89",3,4,4,3,2,2,3,2,1,1,1,3,0,2,7,0,0,0,0,0,0,3,50,105,9.0442857876461,2,1915,0,1013,0,1526,2,1,6,0,10,2009,11.3504065354725,2,1,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"category2"
"90",4,4,4,3,3,3,4,3,1,6,1,5,1,3,7,0,0,0,0,2,0,0,20,60,8.99590876126399,5,1994,0,990,0,990,3,1,5,0,8,2007,11.7248058240057,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"91",4,4,4,3,3,3,0,0,0,0,0,3,1,3,7,0,1,3,3,2,0,0,20,60,8.88183630500415,5,1950,0,1040,0,1040,2,1,4,0,7,2006,11.6073261403917,0,1,449,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"92",4,4,4,3,3,3,3,3,1,3,1,3,1,3,7,0,1,3,3,2,0,2,20,85,9.04782144247841,3,1961,203,1235,0,1235,2,1,6,0,12,2006,11.4988265405907,0,1,480,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category2"
